opt_10000    1.356  0.00
opt_1        1.332  7.95
opt_4        1.368  8.55
opt_9        1.308  2.13
opt_11       1.362  5.30
opt_18       1.362  0.37
opt_19       1.347  6.87
opt_35       1.337  7.04
opt_38       1.298  6.01
opt_902      1.336  6.68
opt_47       1.312  4.59
opt_48       1.350  4.64
opt_51       1.358  1.01
opt_62       1.340  7.18
opt_65       1.278 13.00
opt_115      1.243 14.86
opt_225      1.257  9.72
opt_547      1.353  2.20
opt_943      1.379  8.01
opt_1003     1.287  7.09
